Year,Gender,Educational.Stage,Field.Of.Interest,Would.Enroll.In.CS,Q1,Q2,CS.Only.Teaches.To.Use.Software,CS.Uses.Little.Math,Most.CS.Students.Are.Male,CS.Requires.Knowledge.In.Computers,Higher.Education.Required.To.Work.In.CS,Family.Approves.CS.Major,CS.Has.Low.Employability,CS.Work.Has.Long.Hours,CS.Fosters.Creativity,CS.Is.Prestigious,CS.Provides.Good.Wages,CS.Enables.Interdisciplinary.Experiences,Uses.Computer.At.Home,Uses.Computer.At.Relatives.House,Uses.Computer.At.Friends.House,Uses.Computer.At.School,Uses.Computer.At.Work,Uses.Computer.At.Lan.House,Uses.Computer.At.Library,Uses.Computer.At.Digital.Inclusion.Center,Has.Used.Text.Editor,Has.Used.Image.Editor,Has.Used.Spreadsheet,Has.Used.Database,Has.Used.Internet,Has.Used.Social.Network,Has.Used.Email,Has.Used.Games,Has.Used.For.Creating.Web.Pages,Has.Used.For.Development,Has.Used.Other.Softwares
2013,F,High School (12th Grade),Human Sciences,Yes,11101001.0,11101111011.0,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2013,F,High School (12th Grade),Biology-Health Sciences,No,11000000.0,11001111000.0,No,No,Yes,No,No,No,No,Maybe,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2013,F,High School (12th Grade),Human Sciences,Maybe,10010010.0,11001110000.0,,,,,,,,,,,Yes,,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2013,F,High School (12th Grade),Human Sciences,No,10010000.0,11001111000.0,No,No,Yes,Maybe,Yes,No,No,No,Yes,Yes,Maybe,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2013,F,High School (12th Grade),Biology-Health Sciences,Yes,10001000.0,1010000.0,No,No,,,,,,,,Yes,Yes,,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No
2013,F,High School (12th Grade),Exact Sciences,No,11110000.0,11101110000.0,No,No,Maybe,Yes,No,No,Maybe,Maybe,Yes,No,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No
2013,F,High School (12th Grade),Human Sciences,Maybe,11111000.0,11101110000.0,No,No,Yes,Maybe,Yes,Yes,Yes,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No
2013,F,High School (12th Grade),Human Sciences,Maybe,11100000.0,11000110100.0,No,No,Maybe,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No
2013,F,High School (12th Grade),Human Sciences,Maybe,11110000.0,10001101000.0,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No
2013,F,High School (12th Grade),Human Sciences,Maybe,11110001.0,11001111000.0,No,Maybe,Yes,No,Maybe,Maybe,Maybe,No,Yes,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2013,F,High School (12th Grade),Exact Sciences,No,11110000.0,11011111101.0,No,No,Yes,No,Maybe,Maybe,No,No,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
2013,F,High School (12th Grade),Human Sciences,Maybe,11110000.0,11001110000.0,Yes,No,No,Yes,No,Maybe,Maybe,No,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2013,F,High School (12th Grade),Human Sciences,Maybe,11111010.0,11111111001.0,No,Maybe,No,Maybe,Yes,Maybe,Maybe,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
2013,F,High School (12th Grade),Biology-Health Sciences,Yes,10011110.0,11001110000.0,Yes,Yes,Maybe,No,No,Yes,Yes,No,Maybe,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2013,F,High School (12th Grade),Exact Sciences,No,11111000.0,11101111000.0,No,No,Yes,Maybe,No,No,No,No,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2013,F,High School (12th Grade),Biology-Health Sciences,No,11111110.0,11111111001.0,No,Maybe,Maybe,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
2013,F,High School (12th Grade),Human Sciences,No,11110110.0,11001111000.0,No,No,Yes,Maybe,Maybe,Maybe,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2013,F,High School (12th Grade),Exact Sciences,No,10001000.0,10101111000.0,No,No,Yes,Yes,No,Maybe,Yes,Maybe,Yes,Maybe,Maybe,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2013,F,High School (12th Grade),Biology-Health Sciences,Maybe,10001000.0,11111111010.0,No,Yes,Yes,Maybe,Maybe,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
2013,F,High School (12th Grade),Biology-Health Sciences,Yes,10001010.0,11111111110.0,No,No,Yes,Yes,No,Maybe,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2013,F,High School (12th Grade),Biology-Health Sciences,Maybe,11100000.0,11111111111.0,No,Maybe,Yes,No,Yes,No,Maybe,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2013,F,High School (12th Grade),Human Sciences,Maybe,11100000.0,11111111111.0,No,Maybe,,No,Yes,No,Maybe,Maybe,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2013,F,High School (12th Grade),Human Sciences,No,11100000.0,11001101000.0,No,Maybe,Yes,Yes,Yes,No,Maybe,Maybe,Yes,Maybe,Yes,Maybe,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No
2013,F,High School (12th Grade),Human Sciences,Maybe,10000100.0,11100111000.0,Maybe,No,Yes,Yes,Yes,Maybe,Maybe,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No
2013,F,High School (12th Grade),Human Sciences,Maybe,10000000.0,11111111000.0,No,Maybe,Maybe,No,Yes,Maybe,Maybe,No,Yes,Yes,No,Maybe,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
2013,F,High School (12th Grade),Exact Sciences,Maybe,11110000.0,11001111000.0,No,No,Yes,Maybe,No,Maybe,No,Yes,Maybe,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2013,F,High School (12th Grade),Biology-Health Sciences,No,10010000.0,11101110001.0,No,Yes,Yes,No,No,Maybe,No,No,Yes,Maybe,Maybe,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes
2013,F,High School (12th Grade),,No,11110000.0,11101111011.0,No,No,Yes,No,Yes,No,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2013,F,High School (12th Grade),Human Sciences,,10010000.0,11111111111.0,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Maybe,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2013,F,High School (12th Grade),Biology-Health Sciences,No,11100000.0,10001110000.0,Maybe,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No
2013,F,High School (12th Grade),Biology-Health Sciences,No,11110000.0,11101111000.0,No,No,Yes,Maybe,No,No,Maybe,No,Yes,Maybe,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2013,F,High School (12th Grade),Exact Sciences,No,11110010.0,11101111000.0,No,Maybe,No,Maybe,No,No,No,Maybe,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2013,F,High School (12th Grade),Biology-Health Sciences,No,11100010.0,11001110000.0,Maybe,No,Yes,Maybe,Yes,Maybe,Maybe,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2013,F,High School (12th Grade),Biology-Health Sciences,Maybe,10011000.0,11001110000.0,,Maybe,Yes,Yes,Maybe,No,No,Maybe,Yes,Yes,Maybe,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2013,F,High School (12th Grade),Human Sciences,Maybe,10011000.0,10000110000.0,No,No,Yes,No,Yes,Maybe,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No
2013,F,High School (12th Grade),Human Sciences,Yes,10000000.0,10001010001.0,No,Maybe,Maybe,No,Yes,Yes,Maybe,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes
2013,F,High School (12th Grade),Biology-Health Sciences,No,10100000.0,11111110111.0,No,No,No,Yes,No,No,No,No,Yes,Maybe,Maybe,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
2013,F,High School (12th Grade),Biology-Health Sciences,No,10000000.0,11001110000.0,No,No,Yes,Maybe,Yes,No,Yes,Maybe,Yes,Yes,Yes,Maybe,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2013,F,High School (12th Grade),Human Sciences,No,11000000.0,1.0,No,No,Yes,No,No,No,Maybe,No,Yes,No,Maybe,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
2013,F,High School (12th Grade),Human Sciences,No,11111000.0,11101111011.0,No,Maybe,No,Yes,Maybe,Maybe,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2013,F,High School (12th Grade),Biology-Health Sciences,No,11110110.0,11101111001.0,No,No,Yes,Yes,No,Maybe,Maybe,Maybe,Yes,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes
2013,F,High School (12th Grade),Human Sciences,No,11111000.0,10101110001.0,No,Yes,Yes,Yes,,No,No,Maybe,No,Maybe,Maybe,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes
2013,F,High School (12th Grade),Biology-Health Sciences,No,11110000.0,11001111000.0,No,No,Yes,Yes,Maybe,Yes,No,Maybe,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2013,F,High School (12th Grade),Human Sciences,No,10011000.0,101111001.0,No,No,Yes,Maybe,No,No,No,Maybe,Yes,Yes,Yes,Maybe,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes
2013,F,High School (12th Grade),Exact Sciences,Maybe,11101010.0,11101111101.0,Maybe,No,Maybe,Yes,No,Maybe,No,Maybe,Yes,No,Maybe,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes
2013,F,High School (12th Grade),Biology-Health Sciences,No,11100100.0,11101111000.0,No,No,Yes,Yes,Yes,Maybe,No,No,Maybe,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2013,F,High School (12th Grade),Human Sciences,No,10100010.0,11101111000.0,No,No,Yes,Maybe,Yes,Maybe,Maybe,No,Maybe,Maybe,Maybe,Maybe,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2013,F,High School (12th Grade),Human Sciences,No,10011010.0,11101111000.0,No,No,Yes,Yes,Maybe,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2013,F,High School (12th Grade),Biology-Health Sciences,Maybe,11111110.0,10111110001.0,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
2019,F,Middle School,Biology-Health Sciences,Maybe,,,Maybe,Maybe,Maybe,No,Yes,Yes,Maybe,Maybe,Yes,Maybe,Maybe,Maybe,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2019,F,Middle School,Biology-Health Sciences,Maybe,,,No,Maybe,Maybe,Yes,Yes,Maybe,No,Maybe,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,High School (10th Grade),Human Sciences,No,,,No,No,Yes,Yes,No,Maybe,Maybe,Maybe,Yes,Maybe,Maybe,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No
2019,F,High School (10th Grade),,Maybe,,,No,Yes,Yes,Yes,Yes,Maybe,Maybe,No,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,High School (10th Grade),Human Sciences,No,,,No,No,Maybe,Yes,No,Yes,Maybe,No,Yes,Maybe,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No
2019,F,High School (10th Grade),Biology-Health Sciences,No,,,No,No,No,No,No,No,No,Maybe,Yes,Yes,Maybe,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,High School (10th Grade),,No,,,No,No,No,No,No,No,Maybe,Maybe,Maybe,No,Maybe,Maybe,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,High School (10th Grade),Human Sciences,Maybe,,,No,No,Yes,Yes,Yes,Yes,No,Maybe,Yes,Maybe,Maybe,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No
2019,F,High School (10th Grade),Biology-Health Sciences,Maybe,,,Maybe,No,Maybe,No,Yes,Yes,Maybe,Maybe,Yes,Maybe,Maybe,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Biology-Health Sciences,Yes,,,No,Maybe,Maybe,No,Yes,Yes,Maybe,No,Yes,Maybe,Maybe,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2019,F,Middle School,Biology-Health Sciences,Maybe,,,No,No,Maybe,Maybe,No,No,Maybe,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Biology-Health Sciences,Maybe,,,No,No,Maybe,Yes,Yes,Maybe,Yes,No,Yes,Yes,Maybe,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Biology-Health Sciences,No,,,No,No,Yes,No,Yes,Maybe,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
2019,F,Middle School,Biology-Health Sciences,Yes,,,No,No,Yes,No,Yes,Yes,No,Maybe,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No
2019,F,Middle School,Biology-Health Sciences,Yes,,,No,Maybe,Yes,Yes,Maybe,Maybe,No,Maybe,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2019,F,Middle School,Biology-Health Sciences,Yes,,,Maybe,Maybe,No,Yes,Maybe,No,Maybe,No,Yes,Yes,Maybe,Maybe,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes
2019,F,Middle School,Exact Sciences,Maybe,,,No,No,No,Maybe,Yes,Yes,No,No,Yes,Yes,Maybe,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Biology-Health Sciences,Maybe,,,No,No,No,Maybe,Yes,Yes,Maybe,Maybe,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Exact Sciences,Maybe,,,No,No,Yes,Yes,Yes,Maybe,Maybe,Maybe,Yes,Yes,Yes,Maybe,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Biology-Health Sciences,Yes,,,No,Maybe,Yes,Yes,Yes,Maybe,No,Maybe,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,High School (10th Grade),,Yes,,,Maybe,No,Maybe,Yes,Maybe,No,No,Maybe,Yes,Yes,Maybe,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,High School (10th Grade),Human Sciences,Yes,,,No,No,Yes,Yes,Maybe,Maybe,Maybe,Maybe,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Exact Sciences,Maybe,,,No,No,No,No,Yes,Maybe,No,No,Yes,Yes,Maybe,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Exact Sciences,Maybe,,,Maybe,Maybe,No,No,Maybe,Maybe,Maybe,Maybe,Yes,Yes,Maybe,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No
2019,F,Middle School,Human Sciences,No,,,No,No,Yes,Maybe,Maybe,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2019,F,Middle School,Biology-Health Sciences,Maybe,,,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,,Maybe,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2019,F,Middle School,Biology-Health Sciences,Maybe,,,No,Maybe,Yes,Yes,No,Yes,No,Maybe,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Biology-Health Sciences,Maybe,,,No,Maybe,Yes,Yes,Maybe,Yes,Maybe,Maybe,Yes,Yes,,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No
2019,F,Middle School,Biology-Health Sciences,Maybe,,,No,Maybe,Yes,Yes,Maybe,Yes,Maybe,Maybe,Yes,Yes,Maybe,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No
2019,F,Middle School,Biology-Health Sciences,Maybe,,,No,No,Yes,Yes,Maybe,Maybe,No,Maybe,Yes,Maybe,Maybe,Maybe,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2019,F,Middle School,Exact Sciences,Maybe,,,No,No,Maybe,Yes,Yes,Maybe,Maybe,Maybe,Yes,Yes,Maybe,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
2019,F,Middle School,Biology-Health Sciences,Maybe,,,No,No,Yes,No,Yes,Maybe,Maybe,Maybe,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Exact Sciences,Yes,,,Maybe,Maybe,No,Yes,Yes,Maybe,No,No,Yes,Yes,Maybe,Maybe,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Biology-Health Sciences,Yes,,,Maybe,No,Yes,Maybe,Yes,Yes,No,Maybe,Maybe,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Biology-Health Sciences,Maybe,,,No,Maybe,Yes,No,Yes,Maybe,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Human Sciences,Yes,,,No,Maybe,Yes,Maybe,Yes,Maybe,No,Maybe,Maybe,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No
2019,F,Middle School,Biology-Health Sciences,Maybe,,,No,Maybe,Yes,Maybe,Yes,Yes,Maybe,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Human Sciences,Yes,,,No,Maybe,Yes,Maybe,Yes,Maybe,Yes,Maybe,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No
2019,F,Middle School,,Maybe,,,No,No,Maybe,No,Maybe,Yes,Maybe,Maybe,Yes,Yes,,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No
2019,F,Middle School,Exact Sciences,Maybe,,,No,No,Yes,Maybe,Maybe,Yes,Maybe,No,Yes,Maybe,Maybe,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2019,F,Middle School,Biology-Health Sciences,Maybe,,,No,Maybe,No,Maybe,No,Maybe,Yes,Maybe,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No
2019,F,Middle School,Biology-Health Sciences,Yes,,,No,Maybe,No,No,Yes,Maybe,Maybe,Yes,Yes,Yes,Maybe,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Biology-Health Sciences,Yes,,,No,No,Yes,Yes,Maybe,Maybe,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Human Sciences,Yes,,,No,No,Yes,Yes,Maybe,Maybe,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No
2019,F,Middle School,Biology-Health Sciences,Maybe,,,No,No,Yes,Yes,No,Maybe,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No
2019,F,Middle School,Biology-Health Sciences,No,,,No,Maybe,Maybe,Yes,Yes,Maybe,No,No,,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Exact Sciences,Yes,,,No,No,Yes,Maybe,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No
2019,F,Middle School,Exact Sciences,Maybe,,,No,No,Yes,Yes,Maybe,Maybe,No,No,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,College,Human Sciences,No,,,No,No,Yes,Maybe,Yes,No,No,Maybe,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No
2019,F,College,Human Sciences,No,,,No,No,Yes,No,No,Maybe,Maybe,Maybe,Yes,Yes,Maybe,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,College,Human Sciences,No,,,No,No,Yes,Maybe,No,No,Maybe,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2019,F,Middle School,Biology-Health Sciences,No,,,No,Yes,No,Maybe,Yes,Maybe,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No
2019,F,Middle School,Exact Sciences,Yes,,,Yes,Yes,Yes,Yes,Yes,Maybe,No,Maybe,No,Yes,Yes,Maybe,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No
