Year,Gender,Educational.Stage,Field.Of.Interest,Would.Enroll.In.CS,Q1,Q2,CS.Only.Teaches.To.Use.Software,CS.Uses.Little.Math,Most.CS.Students.Are.Male,CS.Requires.Knowledge.In.Computers,Higher.Education.Required.To.Work.In.CS,Family.Approves.CS.Major,CS.Has.Low.Employability,CS.Work.Has.Long.Hours,CS.Fosters.Creativity,CS.Is.Prestigious,CS.Provides.Good.Wages,CS.Enables.Interdisciplinary.Experiences,Uses.Computer.At.Home,Uses.Computer.At.Relatives.House,Uses.Computer.At.Friends.House,Uses.Computer.At.School,Uses.Computer.At.Work,Uses.Computer.At.Lan.House,Uses.Computer.At.Library,Uses.Computer.At.Digital.Inclusion.Center,Has.Used.Text.Editor,Has.Used.Image.Editor,Has.Used.Spreadsheet,Has.Used.Database,Has.Used.Internet,Has.Used.Social.Network,Has.Used.Email,Has.Used.Games,Has.Used.For.Creating.Web.Pages,Has.Used.For.Development,Has.Used.Other.Softwares
2011,F,High School (11th Grade),Human Sciences,Maybe,11100000,11101111000,Yes,Maybe,No,Maybe,Yes,No,Maybe,No,No,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Human Sciences,Yes,11110000,11101110001,No,No,Maybe,No,Yes,Maybe,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes
2011,F,High School (11th Grade),Biology-Health Sciences,Yes,11110010,11111111000,No,Maybe,Yes,Maybe,Yes,Maybe,No,No,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Human Sciences,Yes,11100100,11101111000,No,No,Maybe,Yes,Yes,No,No,Maybe,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Exact Sciences,Yes,10000000,10001110000,Yes,No,Yes,No,No,Maybe,No,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),,Yes,11100000,11001110000,No,No,No,Maybe,Yes,Maybe,Maybe,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),,Yes,11100000,11001110000,No,Yes,No,No,Yes,Maybe,Maybe,Maybe,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Maybe,11110000,11011111000,Maybe,Maybe,Yes,Yes,Yes,Maybe,Maybe,Yes,Yes,Maybe,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Human Sciences,No,11100000,11001110000,Maybe,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Maybe,11100100,11001110000,Maybe,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Maybe,11100000,11001110000,No,No,Yes,Yes,Maybe,Maybe,No,Maybe,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Maybe,11100100,11001111001,No,No,Maybe,Maybe,No,Maybe,Maybe,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,High School (11th Grade),Biology-Health Sciences,No,11110100,11001111000,No,No,Yes,No,No,Yes,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Maybe,10000100,11000101000,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,No,11110000,11111111001,No,No,Yes,Maybe,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,High School (11th Grade),Biology-Health Sciences,Yes,10010110,11001110011,Yes,No,No,Yes,Maybe,Maybe,No,Maybe,Maybe,Yes,Maybe,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes
2011,F,High School (11th Grade),Human Sciences,Yes,10000101,11100111111,No,,Yes,No,Maybe,Maybe,No,Maybe,Yes,Yes,Maybe,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
2011,F,High School (11th Grade),Biology-Health Sciences,Maybe,100,1011000,No,No,No,Yes,No,No,No,No,Yes,Yes,Maybe,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Human Sciences,Maybe,10000000,10000111000,Maybe,Yes,Yes,Yes,Yes,No,Maybe,Yes,Maybe,Yes,Maybe,Maybe,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,No,10010000,11001111000,No,Maybe,Maybe,Maybe,No,No,No,Maybe,Maybe,Maybe,Maybe,Maybe,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Human Sciences,Yes,100,11000011000,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Yes,1100000,1111000,No,No,No,No,No,Maybe,No,Maybe,No,Yes,Yes,Maybe,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Yes,10100100,10010110010,Yes,Yes,No,Yes,Maybe,Yes,No,Yes,No,No,Yes,Maybe,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No
2011,F,High School (11th Grade),Biology-Health Sciences,Maybe,1000000,110000,Maybe,No,Yes,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Yes,11100100,11111111001,No,Yes,Maybe,No,Yes,Yes,Yes,No,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,High School (11th Grade),Biology-Health Sciences,Yes,10000000,11101100000,No,Yes,No,Yes,Yes,Yes,Yes,No,Maybe,No,Maybe,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Maybe,11100100,11001111000,Maybe,No,Maybe,No,No,Maybe,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Human Sciences,No,11100000,11101111000,Maybe,No,Yes,Yes,Yes,Maybe,No,No,Yes,Yes,Maybe,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Yes,11100110,11001111000,No,No,Yes,Yes,Yes,Yes,Maybe,Maybe,Maybe,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Yes,11100100,11111111000,No,No,Yes,Yes,Yes,Yes,Maybe,Maybe,Maybe,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Exact Sciences,Yes,11100000,11001100000,No,Yes,Maybe,No,Yes,Yes,,Maybe,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No
2011,F,High School (11th Grade),Human Sciences,Yes,100100,10101110000,No,Yes,Maybe,No,Yes,Yes,Yes,Maybe,No,No,Yes,Maybe,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Human Sciences,Yes,11110001,11001111011,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2011,F,High School (11th Grade),Human Sciences,Yes,11110110,11111111010,No,No,Yes,Yes,Yes,Yes,Maybe,No,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
2011,F,High School (11th Grade),Exact Sciences,Maybe,10010000,11100000000,Maybe,No,Yes,Yes,Yes,Maybe,Maybe,Maybe,,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
2011,F,High School (11th Grade),Exact Sciences,No,11110111,11111111111,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2011,F,High School (11th Grade),Human Sciences,Yes,11110001,11001111011,No,No,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2011,F,High School (11th Grade),Human Sciences,Yes,11010101,11111111100,Yes,No,Maybe,Maybe,Yes,Yes,No,Maybe,Yes,Yes,Maybe,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Maybe,1100100,10101111000,No,Yes,Yes,Yes,Yes,Maybe,No,Maybe,Yes,Maybe,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Human Sciences,No,10010100,11110011110,No,No,No,No,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No
2011,F,High School (11th Grade),Human Sciences,No,11110010,11001111000,No,No,Maybe,Yes,Maybe,Maybe,No,Maybe,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,No,1000000,10000000,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Maybe,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,No,11110000,11101110001,Maybe,No,,Yes,Yes,Maybe,Maybe,Maybe,Yes,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes
2011,F,High School (11th Grade),Human Sciences,No,11110010,11001110000,,,,,,Maybe,No,Maybe,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Human Sciences,No,11100000,11100110010,Yes,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No
2011,F,High School (11th Grade),Exact Sciences,Yes,11110000,11001111000,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Yes,11010111,11101111000,No,No,Yes,Maybe,Maybe,Maybe,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Maybe,11110000,11001111000,No,Maybe,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Human Sciences,Maybe,11110000,11101111000,No,No,Maybe,Yes,Yes,No,Maybe,No,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Yes,11110110,11111111010,No,No,No,No,Maybe,Maybe,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
2011,F,High School (11th Grade),Human Sciences,No,11110010,11101111010,No,No,Yes,Maybe,Maybe,No,Maybe,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
2011,F,High School (11th Grade),Human Sciences,No,11110010,11001110000,No,No,Yes,No,No,Maybe,No,Maybe,Yes,Maybe,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Human Sciences,Yes,11010100,10001110011,,No,Yes,No,No,Maybe,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes
2011,F,High School (11th Grade),Biology-Health Sciences,No,11110000,11101111000,No,Maybe,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Human Sciences,Maybe,10110000,10001110000,No,No,Yes,Yes,Yes,Maybe,No,No,Yes,Maybe,Yes,Maybe,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,No,10110100,11001110000,No,No,Yes,Maybe,Yes,No,Maybe,Maybe,Yes,Yes,Maybe,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Exact Sciences,Yes,1100100,1100000,No,No,Yes,Yes,Yes,Yes,Maybe,Maybe,Yes,Maybe,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
2011,F,High School (11th Grade),Exact Sciences,Yes,10100000,11101111000,No,No,Yes,Yes,Maybe,Yes,Yes,Maybe,Yes,Maybe,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Human Sciences,Maybe,11110010,11111111111,No,Maybe,Yes,No,Yes,No,Maybe,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2011,F,High School (11th Grade),Biology-Health Sciences,Maybe,11100000,11001111000,No,No,Yes,Yes,Yes,Maybe,No,Yes,Maybe,Yes,Yes,Maybe,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Human Sciences,Maybe,100,1110000,No,No,Maybe,Yes,Maybe,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Human Sciences,Maybe,11100100,11111111111,No,Maybe,Maybe,No,Maybe,Maybe,Maybe,No,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2011,F,High School (11th Grade),,Yes,10000000,11111110000,No,No,Yes,Yes,Yes,No,Maybe,Yes,Yes,Yes,Yes,Maybe,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Maybe,11110000,11011111001,No,No,Yes,Yes,Yes,Maybe,No,,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes
2011,F,High School (11th Grade),Human Sciences,Yes,11000000,10001110001,Maybe,Maybe,No,Yes,Yes,Maybe,No,Yes,Maybe,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes
2011,F,High School (11th Grade),Human Sciences,No,11010010,11001111000,No,Maybe,Yes,No,Yes,No,No,No,Yes,Yes,Maybe,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Maybe,10000000,10001110000,No,No,No,No,Maybe,No,No,No,No,Yes,Maybe,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Human Sciences,No,10000100,11101111000,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Maybe,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Maybe,10000100,11001110000,Maybe,Yes,Maybe,Yes,Yes,No,Maybe,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Human Sciences,Maybe,10000000,11001111011,Yes,No,Yes,Yes,Maybe,No,Maybe,No,Maybe,Yes,Maybe,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2011,F,High School (11th Grade),Biology-Health Sciences,Yes,10000100,1010,Yes,Yes,No,Yes,,Yes,Maybe,,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No
2011,F,High School (11th Grade),Human Sciences,No,11110000,11001110011,No,No,Maybe,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes
2011,F,High School (11th Grade),Biology-Health Sciences,Yes,11100100,11001111000,Maybe,Maybe,No,No,Maybe,No,No,Maybe,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Yes,10100,10001011000,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Human Sciences,No,10000000,11001110000,No,No,Yes,Yes,Maybe,Maybe,No,No,Yes,Maybe,Maybe,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Human Sciences,Maybe,10100100,10000110000,,,,Maybe,,Yes,Maybe,,,Maybe,,,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Exact Sciences,Yes,11100100,11101111010,Maybe,No,No,Maybe,Maybe,No,No,No,Maybe,Maybe,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
2011,F,High School (11th Grade),Biology-Health Sciences,No,11110100,10101110001,Maybe,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes
2011,F,High School (11th Grade),Biology-Health Sciences,No,11010000,11001110000,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Human Sciences,Yes,10000000,11001110000,Maybe,No,Yes,Yes,Yes,No,Maybe,No,Yes,Yes,Maybe,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Human Sciences,Yes,10000000,11101111000,No,No,No,Yes,No,No,Maybe,Maybe,Yes,Yes,Maybe,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Human Sciences,Yes,10100000,11111111000,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Exact Sciences,Maybe,11110000,11001111011,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2011,F,High School (11th Grade),Human Sciences,Yes,10100010,11101111000,Yes,No,Yes,Maybe,Maybe,No,No,No,Yes,Yes,Maybe,Maybe,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Exact Sciences,No,11110100,1111000,Maybe,No,No,No,No,Yes,Maybe,No,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Yes,11110010,1001111000,,,Yes,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Yes,10100000,11011100000,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No
2011,F,High School (11th Grade),Exact Sciences,Yes,10000000,11101111000,No,Yes,Maybe,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Human Sciences,No,11100100,11111111110,No,No,Maybe,Yes,No,No,No,Maybe,Maybe,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2011,F,High School (11th Grade),Exact Sciences,Yes,1100100,11111101001,No,No,No,No,,Yes,No,No,,,,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes
2011,F,High School (11th Grade),Biology-Health Sciences,Maybe,1000000,1001111010,No,No,,Yes,Yes,Maybe,,No,Yes,Yes,Maybe,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No
2011,F,High School (11th Grade),Biology-Health Sciences,Yes,11100000,11001111000,Yes,No,No,No,Yes,Maybe,No,Yes,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Yes,11000100,11101111000,No,Yes,Yes,Yes,Yes,Maybe,Maybe,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Exact Sciences,Maybe,11000000,11001111000,No,Maybe,Maybe,Yes,Yes,No,Maybe,Maybe,Yes,Yes,Maybe,Maybe,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Exact Sciences,Maybe,11100000,10111110010,No,Maybe,Maybe,Yes,Yes,No,Maybe,Yes,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
2011,F,High School (11th Grade),Biology-Health Sciences,No,10100000,10001110000,Maybe,No,Yes,No,Yes,No,No,Maybe,Yes,Maybe,Yes,Maybe,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No
2011,F,High School (11th Grade),Human Sciences,No,10010100,11101111000,No,No,No,Yes,Yes,No,No,Yes,Yes,Maybe,Yes,Maybe,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
2011,F,High School (11th Grade),Biology-Health Sciences,Maybe,11100000,11001110001,Yes,No,Yes,Yes,Maybe,No,No,No,Yes,Maybe,Yes,Maybe,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes
2011,F,High School (11th Grade),Biology-Health Sciences,Maybe,11100100,11111101010,Yes,No,No,Maybe,No,No,No,No,No,Yes,Maybe,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
2011,F,High School (11th Grade),Exact Sciences,Maybe,11110100,1100000,No,Maybe,Yes,Yes,Maybe,No,Maybe,Maybe,Yes,Maybe,Maybe,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
2011,F,High School (11th Grade),Human Sciences,Maybe,11010000,11101111000,No,Yes,No,Yes,No,Maybe,No,No,Yes,Yes,Maybe,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
